DEPTH,WELL,CALI,CGR,DT,DTC,DTS,GR,NPHI,PE,POTA,RHOB,RT,RXO,SGR,THOR,URAN,LITHOLOGY
4052.2388,B,6.6415,16.9646,62.4233,62.625,118.2752,28.648,0.049904,5.1385,1.035,2.6931,29.1399,21.1716,23.1283,0.7051,0.6862,-999.25
4052.3912,B,6.645,16.0828,61.8867,62.0496,117.4214,29.4478,0.053198,5.1286,0.97,2.6959,29.2793,19.9587,23.4475,0.7123,0.8199,-999.25
4052.5436,B,6.6459,16.1477,61.7694,61.7965,117.3677,33.1247,0.059196,5.0413,0.9324,2.6956,29.6365,23.9282,24.4719,0.8804,0.9267,-999.25
4052.696,B,6.6447,16.0163,62.0044,61.8804,117.8339,33.1342,0.061399,4.8499,0.8744,2.7,33.8377,30.6619,25.3715,1.0735,1.0415,-999.25
4052.8484,B,6.6444,16.5193,63.0465,62.5129,119.1737,31.8755,0.062599,4.5771,0.8348,2.7139,30.9642,34.6702,26.981,1.3733,1.1647,-999.25
4053.0008,B,6.6462,21.0104,65.998,64.6426,146.2677,31.0916,0.073993,4.2372,0.933,2.7341,17.8516,25.4587,31.9296,2.2578,1.2157,-999.25
4053.1532,B,6.6514,29.9899,71.5395,68.8898,188.925,36.4612,0.105681,3.8815,1.2154,2.7422,7.5122,9.8194,40.0754,3.6848,1.1229,-999.25
4053.3056,B,6.6562,42.9787,79.5359,75.9748,208.3411,48.512,0.157569,3.6736,1.6637,2.7256,3.6529,3.3674,50.4226,5.5908,0.8288,-999.25
4053.458,B,6.6588,55.0466,86.3877,83.4648,204.7917,67.706,0.218664,3.7117,2.0798,2.7,2.5313,2.1123,60.0099,7.3634,0.5526,-999.25
4053.6104,B,6.6606,58.4624,88.0145,87.2558,195.2649,81.9463,0.258177,3.8757,2.2279,2.6855,2.055,1.7621,65.1142,7.7444,0.7406,-999.25
4053.7628,B,6.6633,56.9703,88.7382,88.3574,192.5418,88.202,0.275989,4.0114,2.2454,2.6681,2.0738,1.8376,67.109,7.2514,1.1288,-999.25
4053.9152,B,6.665,54.7464,88.4481,88.6523,193.2213,87.8415,0.276899,3.9773,2.2248,2.6449,2.1691,2,66.6506,6.7022,1.3253,-999.25
4054.0676,B,6.6632,55.0594,86.5087,87.6397,195.8816,80.152,0.269404,3.8421,2.2172,2.6254,2.5637,2.2587,64.2327,6.8212,1.0213,-999.25
4054.22,B,6.657,55.8729,84.502,85.6488,201.0642,74.0059,0.25301,3.7843,2.2196,2.6269,3.1424,2.5708,61.6656,7.0427,0.6449,-999.25
4054.3724,B,6.6362,51.1732,82.1231,82.9052,197.5418,70.2264,0.21972,3.872,2.0332,2.6468,4.5564,4.2285,54.2419,6.4491,0.3417,-999.25
4054.5248,B,6.6068,44.9585,78.8246,79.5269,180.9647,65.8216,0.182922,4.0081,1.8617,2.6697,6.6109,7.2384,47.6816,5.3664,0.3032,-999.25
4054.6772,B,6.5739,38.867,75.8093,76.5609,161.9618,57.9752,0.14912,4.1142,1.7075,2.6863,9.6867,10.6557,41.4785,4.2503,0.2907,-999.25
4054.8296,B,6.5295,32.5428,74.8612,75.1251,150.5016,46.1244,0.11572,4.2215,1.5432,2.6954,12.8178,14.2029,34.8939,3.108,0.2617,-999.25
4054.982,B,6.4864,30.8377,75.6277,75.3832,149.447,38.5763,0.106805,4.3353,1.5199,2.6851,9.9519,12.9364,34.6432,2.7166,0.4236,-999.25
4055.1344,B,6.4694,32.5305,76.5095,76.2398,152.1127,39.3709,0.126988,4.3916,1.5642,2.6666,5.748,7.8583,38.4254,3.021,0.6563,-999.25
4055.2868,B,6.467,37.7674,77.1462,76.9398,154.1662,48.2639,0.164278,4.3654,1.6785,2.6424,3.94,3.8405,44.8213,4.053,0.7853,-999.25
4055.4392,B,6.4668,42.0774,77.5004,77.4198,155.3548,60.242,0.187286,4.2827,1.7824,2.6278,3.5821,2.942,48.8665,4.8636,0.7558,-999.25
4055.5916,B,6.4536,40.7797,76.9534,77.2209,155.2911,65.6775,0.182803,4.1889,1.7345,2.6326,4.4409,4.337,47.0992,4.6857,0.7036,-999.25
4055.744,B,6.4351,34.3422,75.2907,76.0155,153.0587,60.1903,0.155616,4.1339,1.5493,2.662,6.1974,7.2133,42.1361,3.5943,0.8677,-999.25
4055.8964,B,6.4245,26.8385,72.2974,73.5597,146.9764,49.661,0.124618,4.0826,1.3466,2.6998,8.7217,8.8511,36.6358,2.2696,1.0908,-999.25
4056.0488,B,6.4223,22.9968,68.9964,70.3184,139.1679,40.217,0.103912,4.0106,1.2127,2.716,13.0847,10.8755,33.0982,1.7111,1.1246,-999.25
4056.2012,B,6.4226,23.6395,67.6706,68.2461,134.8703,36.3018,0.090808,4.0053,1.1658,2.7054,15.8769,16.3485,32.1717,2.0798,0.9499,-999.25
4056.3536,B,6.4236,24.9485,66.246,67.0142,132.6414,37.2421,0.078407,4.1638,1.1513,2.6858,19.4541,21.2326,32.5926,2.5088,0.8511,-999.25
4056.506,B,6.4245,23.1789,63.9816,65.0456,128.3827,39.9939,0.065008,4.4407,1.1233,2.6768,28.7211,22.5556,32.794,2.1175,1.0705,-999.25
4056.6584,B,6.4246,19.2891,62.2618,63.0789,123.4951,45.4587,0.052707,4.6988,1.057,2.6772,37.8629,52.2151,31.5273,1.2769,1.3625,-999.25
4056.8108,B,6.4248,15.5543,61.2232,61.7533,120.0099,45.8383,0.041407,4.8313,0.9835,2.6845,48.9055,2672.2996,27.8264,0.509,1.3663,-999.25
4056.9632,B,6.4257,12.6505,60.4157,60.8172,117.3169,35.1386,0.030307,4.8873,0.8742,2.6943,109.6639,1920.4313,23.3257,0.119,1.1885,-999.25
4057.1156,B,6.4264,11.5008,60.2746,60.3434,115.7102,26.9717,0.028401,4.8742,0.8011,2.696,121.2414,222.5262,21.5371,0.0826,1.1173,-999.25
4057.268,B,6.4266,12.0391,60.6178,60.3917,115.0562,26.4872,0.036695,4.8208,0.8134,2.6831,75.8663,111.4953,22.6368,0.1871,1.1799,-999.25
4057.4204,B,6.4264,13.1575,61.2431,60.8837,114.6651,30.0279,0.048093,4.7804,0.8432,2.6643,59.9534,60.7062,24.8284,0.3865,1.2993,-999.25
4057.5728,B,6.4265,13.9194,61.7074,61.5122,114.6529,35.5906,0.059193,4.7996,0.8656,2.648,53.6238,50.3988,27.0885,0.5135,1.4661,-999.25
4057.7252,B,6.4267,13.153,62.0758,61.977,114.842,36.9597,0.060799,4.7866,0.8562,2.6485,48.5601,51.1932,27.3399,0.3329,1.5794,-999.25
4057.8776,B,6.4268,12.1601,62.5204,62.3852,115.0246,35.5401,0.058002,4.7405,0.8302,2.6546,53.1793,56.0681,26.9387,0.1543,1.6454,-999.25
4058.03,B,6.4268,11.1674,62.9414,62.8039,115.1766,33.5412,0.052403,4.6702,0.7844,2.6617,65.6038,73.9162,25.9287,0.0548,1.6435,-999.25
4058.1824,B,6.4268,10.2109,63.4923,63.2995,115.3828,32.5864,0.047003,4.6701,0.7155,2.6597,68.2214,109.8529,23.7607,0.0565,1.5085,-999.25
4058.3348,B,6.427,9.9695,64.1394,63.9142,115.7217,28.6288,0.045901,4.7993,0.6981,2.6502,61.2086,99.309,22.881,0.0573,1.4374,-999.25
4058.4872,B,6.4272,11.0648,64.7916,64.5707,116.316,26.7236,0.051197,4.9464,0.7662,2.6387,51.6792,45.6057,24.1672,0.0981,1.4587,-999.25
4058.6396,B,6.4274,12.6144,64.9408,64.9362,117.2116,31.3358,0.059595,4.9715,0.8121,2.6384,44.4972,32.9176,25.6937,0.3555,1.4562,-999.25
4058.792,B,6.428,12.9676,63.9048,64.3389,117.7223,34.7775,0.065097,4.8881,0.7869,2.6524,38.6942,34.4778,26.9253,0.5557,1.5539,-999.25
4058.9444,B,6.4293,12.4423,62.6804,63.2209,117.5859,33.0025,0.063301,4.8117,0.7728,2.6652,40.7575,40.0625,27.4048,0.4627,1.6658,-999.25
4059.0968,B,6.4311,13.8393,61.0067,61.7654,116.5938,31.5713,0.056804,4.8311,0.8459,2.6684,50.8685,51.9654,26.4909,0.5689,1.4086,-999.25
4059.2492,B,6.433,14.5198,59.1243,59.946,114.809,31.6411,0.047705,4.9448,0.9067,2.6692,65.0364,9874.7344,24.3652,0.5207,1.0961,-999.25
4059.4016,B,6.4343,12.9481,58.0685,58.534,113.0269,29.6842,0.036207,5.0702,0.8626,2.6725,105.4848,19994.1152,21.0363,0.2498,0.9005,-999.25
4059.554,B,6.4359,10.9983,57.7881,57.8839,112.1141,24.2806,0.026106,5.1457,0.7298,2.6784,239.9359,20000,17.7436,0.2237,0.751,-999.25
4059.7064,B,6.4384,11.062,58.102,57.8506,112.204,19.2266,0.023601,5.0685,0.6442,2.6885,289.6557,20000,17.7535,0.5817,0.745,-999.25
4059.8588,B,6.4377,12.6495,60.4984,59.0826,113.3891,18.9735,0.030196,4.757,0.6667,2.6986,165.7299,8311.5771,21.4639,0.9425,0.9814,-999.25
4060.0112,B,6.4341,15.6773,63.3226,61.8043,115.9596,24.299,0.044591,4.4351,0.8028,2.6886,80.9976,70.7711,28.0155,1.2613,1.3737,-999.25
4060.1636,B,6.4313,18.6615,64.9147,64.0843,118.5072,38.1126,0.065088,4.2518,0.9607,2.6498,59.7373,50.4401,33.6013,1.4814,1.6632,-999.25
4060.316,B,6.4329,19.4645,65.5597,65.1815,120.3084,47.4022,0.075594,4.3585,1.0466,2.6186,54.6345,75.5582,33.8249,1.3678,1.5988,-999.25
4060.4684,B,6.4369,17.3697,66.0668,65.8644,121.9605,46.3326,0.071203,4.6197,1.048,2.6073,61.8666,307.7307,30.832,0.7682,1.4988,-999.25
4060.6208,B,6.4376,14.8626,66.6638,66.4999,123.7369,41.3334,0.062305,4.7925,0.9932,2.6188,70.1297,413.6841,28.1539,0.2741,1.4798,-999.25
4060.7732,B,6.4357,14.2346,67.7281,67.3867,126.0017,37.3189,0.061001,4.8248,0.9489,2.6321,58.8705,328.8124,27.2682,0.2719,1.4511,-999.25
4060.9256,B,6.432,15.7705,69.3519,68.7785,129.0597,33.4688,0.071594,4.6813,0.9421,2.6434,30.0011,134.5504,28.3907,0.735,1.4051,-999.25
4061.078,B,6.4285,21.5849,73.2453,71.9177,134.501,33.7745,0.103181,4.2448,1.1295,2.6416,13.9729,14.0101,33.6997,1.6408,1.3488,-999.25
4061.2304,B,6.4278,27.5444,77.4001,76.0624,141.7518,40.5443,0.133382,3.8941,1.3731,2.6261,10.1336,8.3284,38.9169,2.3652,1.2661,-999.25
4061.3828,B,6.4295,30.4464,78.2085,77.9917,146.1594,49.6826,0.156786,3.7175,1.5738,2.608,8.0903,6.9253,40.8855,2.3914,1.1622,-999.25
4061.5352,B,6.4318,30.7592,77.4854,77.8284,146.9921,53.5841,0.157899,3.6999,1.6731,2.5998,8.4748,7.7149,40.0591,2.0858,1.0354,-999.25
4061.6876,B,6.4339,28.8877,75.5167,76.3685,145.4972,52.5705,0.142509,3.8686,1.6138,2.6002,10.349,12.6925,36.175,1.7904,0.8113,-999.25
4061.84,B,6.4349,26.4199,72.7188,73.8562,142.0494,48.0431,0.121013,4.1745,1.4937,2.6063,13.0244,18.6368,32.2777,1.5671,0.6521,-999.25
4061.9924,B,6.4346,23.2905,70.5645,71.4897,137.3344,41.8934,0.098613,4.5402,1.3705,2.6199,17.7583,21.2938,30.3134,1.1681,0.7819,-999.25
4062.1448,B,6.4339,20.8896,68.7054,69.5045,131.8021,38.3513,0.088006,4.7238,1.2846,2.6316,20.8481,22.272,30.3555,0.828,1.0539,-999.25
4062.2972,B,6.4336,19.8066,67.7857,68.2142,127.962,38.8457,0.0872,4.7439,1.2001,2.6345,21.307,23.3586,31.6143,0.8555,1.3145,-999.25
4062.4496,B,6.4339,18.8252,66.6742,67.2837,125.4112,42.5028,0.086001,4.7058,1.0754,2.6325,28.3985,31.9635,32.0512,1.0727,1.4725,-999.25
4062.602,B,6.4354,17.5816,64.8321,65.7476,121.6947,44.8906,0.076106,4.7061,0.9195,2.6321,38.2726,93.3193,30.3812,1.3384,1.425,-999.25
4062.7544,B,6.4402,17.1146,63.3687,64.1195,118.2921,37.5947,0.060209,4.8102,0.7843,2.6346,55.9259,508.1848,28.564,1.7431,1.2747,-999.25
4062.9068,B,6.4454,18.6666,62.26,62.8661,116.2443,28.1532,0.050406,4.9742,0.7514,2.6335,76.7896,381.8215,29.2348,2.3138,1.1766,-999.25
4063.0592,B,6.4502,20.3976,61.1277,61.7416,114.8984,29.9237,0.0506,5.1121,0.7998,2.64,79.4945,5.6311,31.4846,2.613,1.2344,-999.25
4063.2116,B,6.4521,19.0795,60.7372,60.9841,114.2051,38.1334,0.054698,5.0313,0.8596,2.6615,65.4522,59.0137,32.377,2.0014,1.4805,-999.25
4063.364,B,6.4487,16.0167,60.2351,60.549,114.2187,40.5536,0.0555,4.7365,0.8819,2.689,58.5974,85.6042,31.8065,1.0438,1.7579,-999.25
4063.5164,B,6.4456,12.8982,59.99,60.1658,114.4885,36.6441,0.054401,4.5451,0.7942,2.6919,61.9937,72.2996,31.3244,0.5074,2.0515,-999.25
4063.6688,B,6.4439,10.9759,59.6407,59.755,114.9708,33.6113,0.057098,4.4663,0.709,2.6779,48.5364,79.1886,32.5872,0.3001,2.406,-999.25
4063.8212,B,6.4431,10.6236,58.9835,59.1562,115.8331,35.2211,0.061697,4.2617,0.7248,2.6716,46.9999,68.8548,34.6656,0.1369,2.6766,-999.25
4063.9736,B,6.4422,10.8707,58.7174,58.7856,116.3639,39.9816,0.063799,4.0952,0.7674,2.6703,55.102,67.9,35.3862,0.038,2.7294,-999.25
4064.126,B,6.4413,11.466,58.9421,58.8583,116.254,46.7494,0.061401,4.0772,0.8042,2.6694,63.0788,625.9947,34.3475,0.0611,2.5474,-999.25
4064.2784,B,6.4409,11.9477,59.3664,59.2024,115.7481,43.6329,0.050506,4.3801,0.7864,2.666,67.6415,4846.6187,30.9553,0.268,2.1162,-999.25
4064.4308,B,6.4413,13.2275,59.9577,59.7368,114.9614,32.9232,0.043904,4.7005,0.8006,2.6616,65.8365,6280.0708,28.5621,0.5749,1.7072,-999.25
4064.5832,B,6.4445,15.1398,60.6253,60.3718,114.0287,30.1,0.047098,4.8949,0.8876,2.6596,41.8304,118.3578,29.838,0.772,1.6364,-999.25
4064.7356,B,6.4499,16.4141,61.0001,60.8673,112.988,36.2731,0.054795,4.9102,0.9814,2.6622,35.5632,39.667,31.8926,0.7615,1.7232,-999.25
4064.888,B,6.4563,15.7643,60.7286,60.8561,112.0018,42.7681,0.057199,4.894,0.9547,2.6681,38.9559,32.5026,31.2058,0.6831,1.7192,-999.25
4065.0404,B,6.4615,14.6803,60.3166,60.5032,111.3084,42.5527,0.048805,4.9654,0.8771,2.6725,57.1443,34.5876,28.5303,0.6836,1.5419,-999.25
4065.1928,B,6.468,14.3212,59.8874,60.0911,110.7269,34.3036,0.036607,5.1127,0.8594,2.6696,120.91,20.9636,26.4919,0.652,1.355,-999.25
4065.3452,B,6.4718,14.1619,59.4277,59.6444,110.0354,28.2333,0.033902,5.1374,0.8991,2.6604,164.7694,6.0207,27.2865,0.4492,1.4611,-999.25
4065.4976,B,6.4723,14.1838,59.0926,59.2625,109.3215,31.0329,0.039497,5.0289,0.9636,2.6471,152.5406,8.5482,30.2601,0.1993,1.7898,-999.25
4065.65,B,6.4737,14.41,58.7203,58.9093,108.4134,39.8703,0.043897,4.9212,1.0146,2.6379,146.4227,506.1231,31.3981,0.0611,1.8913,-999.25
4065.8024,B,6.4696,14.6837,58.5082,58.6324,107.5834,44.0045,0.041202,4.8968,1.0281,2.6431,153.5408,613.7513,28.6953,0.0848,1.56,-999.25
4065.9548,B,6.4477,14.2785,58.0645,58.3226,106.8156,34.949,0.033704,4.8669,0.9748,2.6612,222.0962,113.1684,24.9914,0.1813,1.1927,-999.25
4066.1072,B,6.4228,12.9901,57.7568,57.9393,105.9697,25.9285,0.027504,4.7229,0.8548,2.6795,333.3499,2.6328,22.8956,0.2926,1.1029,-999.25
4066.2596,B,6.4109,11.331,57.5,57.6477,105.2145,26.8529,0.023302,4.5503,0.7557,2.6862,453.7357,2.376,21.8405,0.2151,1.1701,-999.25
4066.412,B,6.4089,10.7915,57.7184,57.584,104.4999,30.0115,0.021001,4.5929,0.701,2.6795,528.3443,9980.3525,20.1887,0.2792,1.0462,-999.25
4066.5644,B,6.3905,10.9521,58.452,57.9846,104.3216,25.686,0.019701,4.8516,0.6422,2.6692,364.4907,19226.2773,18.0556,0.558,0.7909,-999.25
4066.7168,B,6.362,10.8487,59.1453,58.6937,104.7076,20.6972,0.021299,5.0899,0.5961,2.6677,173.1592,9081.2715,16.9326,0.7117,0.6774,-999.25
4066.8692,B,6.3223,10.3585,59.7198,59.4546,105.3645,20.5657,0.026297,5.3808,0.5848,2.669,102.3514,429.8082,16.8802,0.6178,0.7261,-999.25
4067.0216,B,6.301,10.6647,60.1202,59.9856,105.9713,21.9143,0.030498,5.6456,0.6624,2.6664,96.8185,26.3351,18.2545,0.3966,0.8449,-999.25
4067.174,B,6.2948,11.2754,59.8064,59.947,106.2236,22.246,0.031599,5.7469,0.753,2.6623,98.9532,30.4216,20.3272,0.2099,1.0077,-999.25
4067.3264,B,6.2944,12.2088,58.9717,59.2342,106.1909,22.699,0.029601,5.5691,0.8549,2.6594,139.4866,61.8627,23.2684,0.07,1.2313,-999.25
4067.4788,B,6.2942,13.2477,57.9181,58.2942,105.928,27.8106,0.025203,4.8106,0.9102,2.6718,293.3393,93.6239,26.6701,0.1458,1.4943,-999.25
4067.6312,B,6.294,12.8915,57.5778,57.7057,105.6004,34.2815,0.024001,4.1612,0.8553,2.6894,386.6924,44.137,29.0423,0.2623,1.7981,-999.25
4067.7836,B,6.294,11.4953,57.4364,57.4845,105.3101,38.1106,0.024999,3.8768,0.7488,2.6922,453.1845,4.0696,29.2218,0.2893,1.9736,-999.25
4067.936,B,6.2942,10.2515,57.5012,57.4691,105.0292,38.473,0.0249,4.0767,0.6579,2.6773,553.4479,13.4242,27.1216,0.2971,1.8783,-999.25
4068.0884,B,6.2945,10.4603,57.6411,57.5818,104.8135,35.6451,0.022501,4.4511,0.6394,2.6668,590.0474,23.6685,23.4217,0.4296,1.4431,-999.25
4068.2408,B,6.2946,10.896,57.6161,57.6467,104.6219,29.9793,0.021001,4.6487,0.6389,2.6731,530.4862,18.3205,21.7848,0.5554,1.2122,-999.25
4068.3932,B,6.2945,10.5777,57.1419,57.3797,104.2618,28.0377,0.022199,4.7697,0.6596,2.6746,461.414,6571.7168,24.8135,0.3827,1.585,-999.25
4068.5456,B,6.2943,9.9654,56.6593,56.91,103.8027,33.8545,0.024699,4.9195,0.6758,2.6601,462.841,7699.2661,29.2392,0.1447,2.1459,-999.25
4068.698,B,6.2942,9.7013,56.112,56.4037,103.2644,41.2031,0.023601,5.1357,0.6666,2.6441,480.5211,44.0728,30.7867,0.1061,2.3476,-999.25
4068.8504,B,6.2943,9.947,55.5942,55.8707,102.6404,38.871,0.018503,5.3034,0.6758,2.6432,904.9714,5.6207,27.9051,0.1396,1.9994,-999.25
4069.0028,B,6.2945,11.5096,55.1919,55.4181,102.0433,28.7551,0.015202,5.3376,0.7264,2.6453,1858.0054,2.5073,23.1501,0.3822,1.296,-999.25
4069.1552,B,6.2946,13.5394,54.8506,55.0381,101.4357,22.447,0.0156,5.2277,0.7762,2.6416,2873.2432,97.3855,20.5148,0.7607,0.7766,-999.25
4069.3076,B,6.2947,14.5189,54.7472,54.8059,100.95,23.2017,0.016899,5.0997,0.7921,2.6376,3571.9702,356.0207,21.4265,0.9754,0.7691,-999.25
4069.46,B,6.2944,14.1732,54.7802,54.7556,100.6961,29.7336,0.017999,5.0233,0.794,2.6329,3926.3965,5092.8711,23.9485,0.8696,1.0883,-999.25
4069.6124,B,6.2942,12.8416,54.8237,54.7915,100.6365,36.4738,0.0188,5.0724,0.7645,2.6277,4061.6172,4715.5049,26.8137,0.6086,1.5556,-999.25
4069.7648,B,6.2943,10.9794,54.9231,54.8504,100.7943,41.0387,0.0188,5.2313,0.6835,2.6257,5845.6831,719.413,29.2084,0.4017,2.0295,-999.25
4069.9172,B,6.2944,9.055,55.1807,55.0096,101.1934,40.9653,0.017801,5.383,0.5657,2.6322,5945.1997,1.8419,30.5266,0.3236,2.3905,-999.25
4070.0696,B,6.2943,7.5174,55.4827,55.3311,101.6039,37.6978,0.016601,5.5751,0.4807,2.6395,6492.752,0.9866,30.8641,0.2248,2.5993,-999.25
4070.222,B,6.2944,6.8317,55.8669,55.7306,101.8586,36.7346,0.0167,5.6635,0.4615,2.639,6965.585,1.0042,29.6945,0.1061,2.5454,-999.25
4070.3744,B,6.2945,6.8202,56.3885,56.1842,102.1128,35.1663,0.018399,5.6163,0.475,2.633,6333.6929,0.9936,28.9463,0.0496,2.4633,-999.25
4070.5268,B,6.2946,7.7966,56.9104,56.7064,102.4877,31.0686,0.022498,5.3694,0.5455,2.6215,4870.8994,0.9097,29.6966,0.0469,2.4382,-999.25
4070.6792,B,6.2947,9.9177,57.4702,57.2482,103.0704,32.1135,0.028896,4.8019,0.6951,2.6142,3132.1206,0.7387,33.3384,0.0543,2.6075,-999.25
4070.8316,B,6.2946,11.2326,57.6895,57.6059,103.7991,42.7495,0.031798,4.4322,0.7869,2.6204,2103.2927,0.8909,35.9689,0.0632,2.7539,-999.25
4070.984,B,6.2945,12.1293,57.3038,57.4879,104.142,49.1357,0.030101,4.3913,0.8505,2.633,1822.2616,5135.4668,36.9223,0.0655,2.7603,-999.25
4071.1364,B,6.2944,12.1986,56.8063,57.0518,103.9466,43.772,0.026002,4.5669,0.856,2.6405,1842.5062,15052.2637,35.3654,0.0632,2.5792,-999.25
4071.2888,B,6.2944,11.8571,56.1228,56.4663,103.4186,35.1219,0.021503,4.7142,0.8324,2.6518,2324.373,14129.2373,32.4277,0.0597,2.2903,-999.25
4071.4412,B,6.2944,12.3223,55.3736,55.7555,102.6961,32.6041,0.018802,4.7334,0.8425,2.6692,3329.8735,3996.2971,29.8299,0.1517,1.9492,-999.25
4071.5936,B,6.2945,14.5237,54.6551,55.0358,101.9365,34.3713,0.015902,4.8378,0.8821,2.6848,4182.9614,6.1805,27.027,0.6193,1.392,-999.25
4071.746,B,6.2946,16.1755,53.9595,54.3244,101.1101,32.0859,0.012802,4.9396,0.8849,2.6918,5233.2109,1.6796,24.3864,1.0767,0.9142,-999.25
4071.8984,B,6.2945,15.144,53.6423,53.7979,100.2524,26.7861,0.011301,4.8001,0.8481,2.6991,6422.5552,2.5316,23.9295,0.9299,0.9782,-999.25
4072.0508,B,6.2946,13.4974,53.8821,53.7293,99.3366,28.8526,0.012699,4.5198,0.868,2.7054,6281.4395,710.4992,26.7131,0.384,1.4714,-999.25
4072.2032,B,6.2947,13.1852,54.217,54.0003,98.6007,37.1325,0.015598,4.3533,0.9192,2.7035,5603.855,946.6885,31.2803,0.0926,2.0146,-999.25
4072.3556,B,6.2947,13.3582,54.9082,54.464,98.339,42.097,0.017399,4.4366,0.9126,2.6892,5544.6694,1329.583,33.6371,0.1677,2.2578,-999.25
4072.508,B,6.2947,13.0885,55.5044,55.125,98.5465,43.5486,0.016501,4.6427,0.8413,2.6761,5944.3794,10257.3086,32.8965,0.374,2.2053,-999.25
4072.6604,B,6.2947,12.8913,55.6461,55.5618,99.169,44.7279,0.014101,4.8611,0.7682,2.6737,7646.3252,18933.9766,30.1741,0.608,1.9242,-999.25
4072.8128,B,6.2947,12.3162,55.6739,55.6445,99.9104,40.4771,0.013101,5.0391,0.7407,2.6746,9960.3447,19999.3809,25.9062,0.554,1.513,-999.25
4072.9652,B,6.2947,11.4091,56.0074,55.7753,100.6272,27.8418,0.015698,5.1657,0.7394,2.6706,11171.1338,20000,22.5471,0.302,1.2401,-999.25
4073.1176,B,6.2947,11.2312,56.1742,56.0265,101.1694,22.9242,0.021696,5.1698,0.775,2.6631,10467.0625,20000,22.8676,0.1103,1.2956,-999.25
4073.27,B,6.2947,12.0149,56.5274,56.3703,101.4904,29.6172,0.028896,5.0639,0.8267,2.6569,9425.1807,20000,24.9172,0.1274,1.4365,-999.25
4073.4224,B,6.2947,13.204,57.249,56.9791,102.0176,36.3731,0.030699,4.9758,0.831,2.6619,8866.2236,20000,26.3214,0.4477,1.4605,-999.25
4073.5748,B,6.2947,13.9742,57.9067,57.6472,102.8082,38.4975,0.0299,4.9904,0.8187,2.669,8199.3662,20000,26.8218,0.7152,1.4304,-999.25
4073.7272,B,6.2947,14.4198,58.2964,58.1232,103.5296,36.9695,0.028301,5.1173,0.8219,2.674,7102.9058,20000,26.8905,0.8289,1.3884,-999.25
4073.8796,B,6.2947,14.7036,58.8533,58.5954,104.1751,34.1515,0.0282,5.358,0.9005,2.6673,5940.668,20000,27.3314,0.5973,1.4059,-999.25
4074.032,B,6.2948,14.7367,59.462,59.1804,104.8273,34.8115,0.030099,5.6602,0.9789,2.6557,5519.395,19432.8672,27.9449,0.2954,1.4705,-999.25
4074.1844,B,6.2949,14.5683,59.9901,59.74,105.4768,37.2519,0.034497,6.0922,1.0106,2.6455,5068.7314,10791.8955,28.7029,0.122,1.5736,-999.25
4074.3368,B,6.2953,14.4733,60.366,60.1878,106.1887,36.6166,0.039297,6.1812,0.9765,2.6433,4693.7949,624.1133,29.5034,0.2303,1.6733,-999.25
4074.4892,B,6.2962,14.8932,60.4294,60.4126,107.0307,35.9322,0.045896,5.6699,0.9347,2.6469,4512.4746,6366.604,31.5496,0.5152,1.8544,-999.25
4074.6416,B,6.2966,16.3162,60.214,60.3281,108.1465,39.6605,0.050997,4.9893,0.9322,2.6526,4254.6313,16196.0986,33.4987,0.9292,1.913,-999.25
4074.794,B,6.2966,18.3591,60.0409,60.1308,109.1588,43.4719,0.053698,4.7706,0.9531,2.6497,2944.1013,13469.6846,33.188,1.4257,1.651,-999.25
4074.9464,B,6.2972,18.8531,59.9493,60.0049,109.74,44.5108,0.056698,5.1691,0.9451,2.6376,835.6362,3344.4763,29.9299,1.5977,1.2331,-999.25
4075.0988,B,6.2977,16.8432,59.8107,59.8933,110.1343,41.7123,0.065595,5.8116,0.8842,2.6127,56.5564,83.8329,23.4566,1.2691,0.7363,-999.25
4075.2512,B,6.298,14.0611,59.6426,59.7505,110.16,30.4859,0.081391,6.5654,0.7941,2.573,29.0657,12.6266,17.104,0.8373,0.3388,-999.25
4075.4036,B,6.2985,11.4582,59.3205,59.5419,109.7311,19.6756,0.093393,7.4093,0.6892,2.5487,18.08,3.5473,12.9069,0.5153,0.1613,-999.25
4075.556,B,6.2994,9.0934,58.4667,59.0207,108.8983,14.9997,0.090402,8.179,0.5829,2.5671,17.5955,4.9351,10.3814,0.2666,0.1433,-999.25
4075.7084,B,6.3003,7.5967,57.9356,58.333,107.9828,12.7814,0.078207,8.3828,0.5171,2.6059,20.9001,9.5495,9.1652,0.1025,0.1746,-999.25
4075.8608,B,6.3011,6.9878,56.7459,57.5901,107.246,11.2183,0.067906,7.9561,0.4911,2.624,25.5862,8.9689,8.2437,0.033,0.1398,-999.25
4076.0132,B,6.3015,7.4595,55.3199,56.3385,106.1454,9.7204,0.064602,7.3589,0.5247,2.6129,33.3387,5.4858,8.0916,0.0339,0.0703,-999.25
4076.1656,B,6.3017,8.279,54.4689,55.0575,104.8907,8.4656,0.062002,6.8552,0.5813,2.6051,45.4737,6.1025,8.6004,0.0414,0.0357,-999.25
4076.318,B,6.3019,8.8247,54.1302,54.3858,104.0369,8.4139,0.055804,6.7541,0.618,2.6168,51.2057,12.9498,9.2836,0.0504,0.0511,-999.25
4076.4704,B,6.302,8.7578,54.0152,54.1018,103.4724,9.5836,0.046306,7.1152,0.6123,2.6334,110.8796,36.782,9.788,0.0541,0.1147,-999.25
