DEPTH,PHIE,SWE,VSH
2794.5,0.147038,0.6358,0.057274
2794.6,0.142886,0.6401,0.062127
2794.7,0.140699,0.6705,0.06412
2794.8,0.139868,0.6875,0.064083
2794.9,0.139829,0.6501,0.065091
2795,0.137435,0.6542,0.073978
2795.1,0.135421,0.6607,0.082835
2795.2,0.135264,0.6654,0.086255
2795.3,0.137287,0.6739,0.081286
2795.4,0.142779,0.6693,0.066078
2795.5,0.147549,0.6602,0.050178
2795.6,0.154226,0.6419,0.030395
2795.7,0.16235,0.5863,0.010164
2795.8,0.165309,0.559,0.000001
2795.9,0.163585,0.5496,0.000001
2796,0.163268,0.5269,0.000001
2796.1,0.15979,0.563,0.000001
2796.2,0.161302,0.6056,0.000001
2796.3,0.165141,0.5905,0.000001
2796.4,0.168184,0.5748,0.00593
2796.5,0.17046,0.5681,0.013262
2796.6,0.169182,0.5724,0.018505
2796.7,0.165407,0.5754,0.023919
2796.8,0.162244,0.5759,0.028188
2796.9,0.161561,0.548,0.024959
2797,0.156708,0.5435,0.043743
2797.1,0.153089,0.5628,0.055421
2797.2,0.146525,0.6277,0.065765
2797.3,0.148061,0.6314,0.066732
2797.4,0.151695,0.6222,0.060294
2797.5,0.153109,0.6157,0.053308
2797.6,0.154603,0.6038,0.041914
2797.7,0.152705,0.6012,0.039663
2797.8,0.149216,0.5676,0.044736
2797.9,0.14279,0.527,0.057933
2798,0.140643,0.4797,0.064141
2798.1,0.134109,0.4723,0.083009
2798.2,0.12994,0.4845,0.091286
2798.3,0.127824,0.52,0.099928
2798.4,0.129914,0.554,0.099509
2798.5,0.133829,0.5576,0.091309
2798.6,0.135407,0.5752,0.084393
2798.7,0.140221,0.5905,0.070879
2798.8,0.1418,0.6224,0.064161
2798.9,0.144512,0.6271,0.054835
2799,0.146082,0.6246,0.049629
2799.1,0.147699,0.6212,0.040309
2799.2,0.146398,0.6232,0.039868
2799.3,0.146606,0.6228,0.038212
2799.4,0.147688,0.6173,0.031707
2799.5,0.147195,0.6068,0.027633
2799.6,0.147216,0.5794,0.024894
2799.7,0.144281,0.5475,0.025814
2799.8,0.143092,0.5305,0.026581
2799.9,0.144888,0.5287,0.025692
2800,0.142466,0.5268,0.038178
2800.1,0.141696,0.5188,0.040531
2800.2,0.140235,0.506,0.043066
2800.3,0.139585,0.4847,0.041918
2800.4,0.138995,0.4597,0.040672
2800.5,0.139373,0.4511,0.042118
2800.6,0.139053,0.485,0.048189
2800.7,0.137595,0.5074,0.0583
2800.8,0.135151,0.5331,0.073768
2800.9,0.140606,0.504,0.074956
2801,0.140645,0.5191,0.080439
2801.1,0.143796,0.5097,0.070646
2801.2,0.146147,0.4876,0.06064
2801.3,0.145747,0.4662,0.060129
2801.4,0.146237,0.4459,0.056577
2801.5,0.144303,0.4378,0.060551
2801.6,0.142711,0.4406,0.063445
2801.7,0.140141,0.4576,0.064035
2801.8,0.139203,0.4542,0.059829
2801.9,0.139181,0.4386,0.052011
2802,0.138033,0.4174,0.049194
2802.1,0.135487,0.399,0.049143
2802.2,0.131096,0.3893,0.056778
2802.3,0.125717,0.3914,0.066149
2802.4,0.122065,0.4,0.072311
2802.5,0.120675,0.3957,0.07656
2802.6,0.121033,0.3803,0.077075
2802.7,0.121565,0.3764,0.077047
2802.8,0.1213,0.3942,0.080581
2802.9,0.122058,0.4046,0.081393
2803,0.123935,0.4111,0.081677
2803.1,0.130418,0.427,0.072148
2803.2,0.137505,0.4397,0.055932
2803.3,0.144273,0.4379,0.038547
2803.4,0.149015,0.4309,0.034905
2803.5,0.150139,0.4422,0.041933
2803.6,0.150222,0.4531,0.054767
2803.7,0.150568,0.4551,0.062007
2803.8,0.150836,0.4532,0.064446
2803.9,0.151323,0.4558,0.062843
2804,0.150999,0.4702,0.062128
2804.1,0.149441,0.4887,0.061414
2804.2,0.146533,0.4976,0.063462
2804.3,0.14451,0.4941,0.066572
2804.4,0.14234,0.4937,0.071942
2804.5,0.138674,0.496,0.083734
2804.6,0.135699,0.5053,0.088948
2804.7,0.133439,0.5227,0.089591
2804.8,0.132321,0.5197,0.091688
2804.9,0.127731,0.5063,0.111591
2805,0.130149,0.482,0.097811
2805.1,0.1279,0.4732,0.094369
2805.2,0.1284,0.4781,0.085894
2805.3,0.130998,0.5168,0.077851
2805.4,0.129079,0.6176,0.081084
2805.5,0.129203,0.6914,0.085301
2805.6,0.130827,0.7236,0.08741
2805.7,0.130609,0.7865,0.092623
2805.8,0.133448,0.8537,0.093008
2805.9,0.146629,0.8294,0.063952
2806,0.159598,0.7633,0.046292
2806.1,0.1703,0.7201,0.030048
2806.2,0.175881,0.6787,0.033774
2806.3,0.173217,0.6569,0.052987
2806.4,0.172334,0.6437,0.062921
2806.5,0.170397,0.6487,0.0713
2806.6,0.167596,0.6168,0.074465
2806.7,0.164817,0.5948,0.075327
2806.8,0.160376,0.6048,0.079954
2806.9,0.154725,0.6226,0.084778
2807,0.15079,0.6354,0.083479
2807.1,0.147432,0.6284,0.082408
2807.2,0.145177,0.6167,0.080334
2807.3,0.144917,0.6138,0.079611
2807.4,0.144866,0.6231,0.076912
2807.5,0.143808,0.6139,0.074804
2807.6,0.14159,0.572,0.071497
2807.7,0.139275,0.5408,0.070203
2807.8,0.134806,0.5149,0.076532
2807.9,0.129056,0.4838,0.088433
2808,0.122057,0.4744,0.102219
2808.1,0.117384,0.5076,0.119119
2808.2,0.114352,0.582,0.137203
2808.3,0.1139,0.7245,0.156342
2808.4,0.113177,0.7649,0.173412
2808.5,0.117796,0.7943,0.177243
2808.6,0.119591,0.801,0.179082
2808.7,0.124728,0.8131,0.172512
2808.8,0.131592,0.8512,0.155091
2808.9,0.13871,0.8508,0.127352
2809,0.140758,0.8582,0.114283
2809.1,0.145934,0.8538,0.096923
2809.2,0.154847,0.8385,0.07387
2809.3,0.165854,0.791,0.053128
2809.4,0.170447,0.7712,0.048148
2809.5,0.175778,0.7554,0.036864
2809.6,0.181192,0.7208,0.026663
2809.7,0.185427,0.6802,0.018372
2809.8,0.187709,0.6361,0.013942
2809.9,0.187135,0.5976,0.014061
2810,0.182232,0.5677,0.032032
2810.1,0.178212,0.54,0.048306
2810.2,0.17167,0.5163,0.071204
2810.3,0.163953,0.5001,0.094957
2810.4,0.158216,0.4992,0.11096
2810.5,0.147886,0.5082,0.13614
2810.6,0.137617,0.5201,0.155875
2810.7,0.133491,0.5081,0.160571
2810.8,0.134961,0.4803,0.153033
2810.9,0.134539,0.44,0.149752
2811,0.137476,0.4034,0.131553
2811.1,0.138173,0.4116,0.127256
2811.2,0.140054,0.4564,0.131997
2811.3,0.141094,0.5453,0.141793
2811.4,0.142465,0.6103,0.155691
2811.5,0.143064,0.6814,0.172065
2811.6,0.141959,0.7568,0.192603
2811.7,0.140682,0.8268,0.213195
2811.8,0.143473,0.8717,0.2186
2811.9,0.151245,0.8824,0.204541
2812,0.157379,0.8891,0.188016
2812.1,0.16953,0.8715,0.14747
2812.2,0.177787,0.8559,0.123267
2812.3,0.192246,0.8113,0.084698
2812.4,0.201262,0.7832,0.057041
2812.5,0.203514,0.7763,0.050555
2812.6,0.205697,0.7682,0.044757
2812.7,0.208143,0.7589,0.041262
2812.8,0.210083,0.744,0.037815
2812.9,0.211098,0.7366,0.03441
2813,0.210814,0.7434,0.034358
2813.1,0.210652,0.7519,0.032979
2813.2,0.210901,0.7542,0.030132
2813.3,0.210814,0.7551,0.027656
2813.4,0.210857,0.7556,0.024742
2813.5,0.211178,0.755,0.022262
2813.6,0.212271,0.7521,0.018014
2813.7,0.213462,0.763,0.01214
2813.8,0.214901,0.7683,0.006686
2813.9,0.214893,0.7685,0.005756
2814,0.214668,0.7694,0.005304
2814.1,0.213626,0.774,0.001738
2814.2,0.21238,0.7788,0.000396
2814.3,0.211214,0.7832,0.000001
2814.4,0.210346,0.7864,0.000001
2814.5,0.212039,0.7801,0.000001
2814.6,0.213343,0.7748,0.002554
2814.7,0.21272,0.7755,0.009388
2814.8,0.210171,0.7551,0.013566
2814.9,0.207146,0.7367,0.015515
2815,0.202572,0.7454,0.016852
2815.1,0.198197,0.7388,0.018957
2815.2,0.194909,0.7267,0.017931
2815.3,0.194104,0.7018,0.01476
2815.4,0.193027,0.6836,0.011018
2815.5,0.190476,0.6752,0.018423
2815.6,0.188729,0.6753,0.025122
2815.7,0.184082,0.6876,0.040637
2815.8,0.180881,0.6893,0.051018
2815.9,0.176982,0.7024,0.064096
2816,0.175928,0.7067,0.066281
2816.1,0.176087,0.7114,0.065298
2816.2,0.177189,0.6991,0.06115
2816.3,0.17989,0.6946,0.054578
2816.4,0.181642,0.6901,0.050911
2816.5,0.183704,0.6858,0.046378
2816.6,0.185776,0.684,0.04151
2816.7,0.186494,0.6906,0.042035
2816.8,0.186248,0.6996,0.044937
2816.9,0.1862,0.7103,0.047744
2817,0.187217,0.7124,0.050922
2817.1,0.190089,0.7067,0.043535
2817.2,0.191784,0.7069,0.037971
2817.3,0.193343,0.699,0.035304
2817.4,0.193647,0.6965,0.036537
2817.5,0.192775,0.6982,0.042197
2817.6,0.189568,0.7089,0.054479
2817.7,0.18754,0.7034,0.060117
2817.8,0.187945,0.7218,0.058597
2817.9,0.189006,0.745,0.055886
2818,0.190164,0.7595,0.053444
2818.1,0.192152,0.7572,0.049668
2818.2,0.195981,0.7574,0.040792
2818.3,0.197809,0.7578,0.038304
2818.4,0.19841,0.7557,0.037399
2818.5,0.197853,0.7451,0.036858
2818.6,0.197604,0.7401,0.035389
2818.7,0.197164,0.7074,0.034352
2818.8,0.195671,0.7294,0.035249
2818.9,0.195015,0.7352,0.035498
2819,0.194519,0.742,0.035419
2819.1,0.19527,0.7341,0.032808
2819.2,0.196748,0.7343,0.031226
2819.3,0.198825,0.7307,0.026925
2819.4,0.201433,0.7224,0.020637
2819.5,0.200901,0.7092,0.025431
2819.6,0.200369,0.6992,0.026876
2819.7,0.200032,0.6767,0.02694
2819.8,0.197971,0.6811,0.03351
2819.9,0.196065,0.6839,0.036161
2820,0.198537,0.6727,0.022569
2820.1,0.196326,0.6738,0.02513
2820.2,0.193347,0.6586,0.030457
2820.3,0.189234,0.6618,0.040998
2820.4,0.18545,0.6685,0.05157
2820.5,0.183527,0.6792,0.057531
2820.6,0.183241,0.6972,0.061342
2820.7,0.183166,0.7021,0.065665
2820.8,0.183348,0.7084,0.067926
2820.9,0.182882,0.722,0.07158
2821,0.183187,0.7414,0.073588
2821.1,0.18332,0.7479,0.078773
2821.2,0.185248,0.7522,0.079354
2821.3,0.1865,0.7538,0.074806
2821.4,0.186711,0.7412,0.068108
2821.5,0.188245,0.7335,0.061188
2821.6,0.191127,0.7248,0.052403
2821.7,0.191765,0.7225,0.052307
2821.8,0.190856,0.7389,0.047663
2821.9,0.19026,0.7503,0.032528
2822,0.189825,0.7536,0.026201
2822.1,0.190871,0.7491,0.027786
2822.2,0.191689,0.7464,0.026007
2822.3,0.188404,0.7593,0.02605
2822.4,0.187667,0.7498,0.025573
2822.5,0.188346,0.7307,0.024356
2822.6,0.188052,0.7165,0.023403
2822.7,0.186657,0.6878,0.021691
2822.8,0.182452,0.6817,0.028505
2822.9,0.179458,0.6679,0.03126
2823,0.176474,0.6436,0.033742
2823.1,0.17755,0.6377,0.021421
2823.2,0.174658,0.6511,0.026946
2823.3,0.172706,0.6527,0.038967
2823.4,0.172647,0.6562,0.044932
2823.5,0.171132,0.6603,0.051873
2823.6,0.171331,0.6706,0.053063
2823.7,0.171661,0.7012,0.05534
2823.8,0.171102,0.7275,0.061263
2823.9,0.171851,0.7437,0.060639
2824,0.17304,0.7611,0.058896
2824.1,0.176363,0.7833,0.051366
2824.2,0.183491,0.7768,0.035253
2824.3,0.189221,0.7705,0.021701
2824.4,0.191203,0.7771,0.022472
2824.5,0.191858,0.7931,0.026284
2824.6,0.193193,0.7978,0.0246
2824.7,0.189368,0.8117,0.040791
2824.8,0.194997,0.7629,0.021766
2824.9,0.193142,0.7654,0.028624
2825,0.194467,0.7445,0.023617
2825.1,0.193452,0.7362,0.023216
2825.2,0.192097,0.7036,0.024582
2825.3,0.190669,0.6916,0.023618
2825.4,0.190064,0.6942,0.021519
2825.5,0.190238,0.703,0.018207
2825.6,0.19054,0.7005,0.015864
2825.7,0.190674,0.7042,0.015241
2825.8,0.189779,0.7132,0.017764
2825.9,0.188232,0.7276,0.01921
2826,0.190894,0.72,0.008406
2826.1,0.189867,0.7121,0.009376
2826.2,0.187805,0.7125,0.014574
2826.3,0.184928,0.7039,0.015855
2826.4,0.183089,0.7026,0.017266
2826.5,0.181054,0.7093,0.019599
2826.6,0.178867,0.7117,0.01983
2826.7,0.180608,0.6934,0.010624
2826.8,0.18277,0.6692,0.00197
2826.9,0.183072,0.6513,0.002681
2827,0.185177,0.6489,0.000001
2827.1,0.185124,0.6276,0.002997
2827.2,0.180814,0.617,0.02119
2827.3,0.180469,0.5897,0.021543
2827.4,0.178726,0.5775,0.028003
2827.5,0.174738,0.569,0.043581
2827.6,0.172432,0.5736,0.055961
2827.7,0.169161,0.5868,0.071995
2827.8,0.16886,0.5951,0.077707
2827.9,0.170508,0.6005,0.077245
2828,0.178762,0.6026,0.056894
2828.1,0.185866,0.6278,0.04258
2828.2,0.189272,0.6635,0.039701
2828.3,0.193334,0.6841,0.034376
2828.4,0.19665,0.6795,0.029692
2828.5,0.200176,0.6797,0.025269
2828.6,0.20157,0.6899,0.025935
2828.7,0.198346,0.6787,0.035204
2828.8,0.196564,0.6784,0.035866
2828.9,0.192968,0.6893,0.042749
2829,0.189797,0.7103,0.050873
2829.1,0.189291,0.7085,0.0511
2829.2,0.189472,0.709,0.052247
2829.3,0.192194,0.7301,0.052228
2829.4,0.195463,0.7257,0.050434
2829.5,0.199074,0.7155,0.03857
2829.6,0.199126,0.6901,0.036812
2829.7,0.20102,0.6917,0.02691
2829.8,0.200953,0.6955,0.025363
2829.9,0.202518,0.6912,0.020621
2830,0.204639,0.6854,0.014002
2830.1,0.205156,0.6764,0.014876
2830.2,0.205881,0.678,0.015997
2830.3,0.208356,0.6619,0.010924
2830.4,0.20911,0.657,0.009379
2830.5,0.209214,0.6571,0.007042
2830.6,0.20946,0.6571,0.002858
2830.7,0.207279,0.6526,0.003501
2830.8,0.204883,0.6469,0.002664
2830.9,0.201101,0.6358,0.004958
2831,0.197738,0.603,0.003255
2831.1,0.18727,0.6017,0.009902
2831.2,0.177358,0.5917,0.020891
2831.3,0.168605,0.582,0.037639
2831.4,0.15906,0.6049,0.057926
2831.5,0.151383,0.621,0.074146
2831.6,0.149187,0.6054,0.081405
2831.7,0.148025,0.6012,0.085021
2831.8,0.14633,0.6195,0.092608
2831.9,0.145389,0.6371,0.097729
2832,0.14759,0.6569,0.097574
2832.1,0.151453,0.6495,0.095187
2832.2,0.157063,0.6488,0.089768
2832.3,0.162172,0.6402,0.081905
2832.4,0.164851,0.6333,0.078752
2832.5,0.171703,0.6269,0.061583
2832.6,0.17684,0.6335,0.048475
2832.7,0.182965,0.6546,0.033555
2832.8,0.18563,0.639,0.027493
2832.9,0.187497,0.6205,0.023478
2833,0.186734,0.617,0.024299
2833.1,0.186492,0.6131,0.020196
2833.2,0.187217,0.6171,0.011364
2833.3,0.186356,0.6106,0.007013
2833.4,0.181831,0.6233,0.009513
2833.5,0.182162,0.6289,0.002176
2833.6,0.176608,0.6436,0.003626
2833.7,0.173407,0.6094,0.000501
2833.8,0.169618,0.6222,0.000338
2833.9,0.167767,0.5988,0.000497
2834,0.166107,0.5696,0.000001
2834.1,0.16283,0.5712,0.000242
2834.2,0.156859,0.5987,0.003167
2834.3,0.15436,0.6444,0.01177
2834.4,0.153005,0.7249,0.022916
2834.5,0.154957,0.7784,0.03463
2834.6,0.166436,0.7871,0.035611
2834.7,0.17294,0.7671,0.044043
2834.8,0.177711,0.823,0.045919
2834.9,0.180695,0.7735,0.049502
2835,0.17991,0.7435,0.040989
2835.1,0.175251,0.7331,0.041362
2835.2,0.168138,0.7349,0.04476
2835.3,0.160359,0.7423,0.04523
2835.4,0.148812,0.6371,0.053515
2835.5,0.131679,0.5836,0.07245
2835.6,0.112413,0.602,0.099266
2835.7,0.092214,0.6695,0.127929
2835.8,0.071872,0.7113,0.160018
2835.9,0.061731,0.8089,0.178965
2836,0.061381,0.8371,0.196637
2836.1,0.075315,0.8672,0.189968
2836.2,0.088032,0.8864,0.180589
2836.3,0.103249,0.9032,0.159815
2836.4,0.129366,0.9227,0.140781
2836.5,0.150637,0.9336,0.14021
2836.6,0.167966,0.9405,0.144138
2836.7,0.185937,0.9326,0.12694
2836.8,0.200914,0.9454,0.109674
2836.9,0.210158,0.9194,0.095991
2837,0.217599,0.8334,0.081022
2837.1,0.215595,0.7887,0.067269
2837.2,0.207578,0.7649,0.054077
2837.3,0.199351,0.7194,0.043132
2837.4,0.191839,0.6802,0.034235
2837.5,0.188852,0.6632,0.019556
2837.6,0.187881,0.6206,0.005449
2837.7,0.182082,0.6341,0.000001
2837.8,0.179955,0.6601,0.000001
2837.9,0.17893,0.6616,0.000485
2838,0.171278,0.6582,0.002849
2838.1,0.167358,0.6969,0.004877
2838.2,0.165706,0.7251,0.003812
2838.3,0.159801,0.7542,0.000001
2838.4,0.153574,0.8029,0.000001
2838.5,0.159422,0.7174,0.000001
2838.6,0.17955,0.7076,0.000001
2838.7,0.180053,0.7056,0.000001
2838.8,0.182259,0.6857,0.000001
2838.9,0.18563,0.6982,0.000001
2839,0.188846,0.7121,0.000001
2839.1,0.190524,0.7209,0.000001
2839.2,0.19219,0.7395,0.000001
2839.3,0.190639,0.6958,0.000001
2839.4,0.188059,0.6892,0.000001
2839.5,0.187557,0.6842,0.000001
2839.6,0.185052,0.6903,0.000001
2839.7,0.184371,0.6723,0.000001
2839.8,0.182972,0.6694,0.000001
2839.9,0.178636,0.6967,0.001955
2840,0.175017,0.6905,0.000001
2840.1,0.164334,0.7567,0.000001
2840.2,0.146178,0.8676,0.000001
2840.3,0.126632,0.921,0.000001
2840.4,0.12051,0.917,0.000001
2840.5,0.11992,0.9166,0.000001
2840.6,0.11748,0.9149,0.000001
2840.7,0.112413,0.9002,0.000001
2840.8,0.109679,0.9088,0.000001
2840.9,0.105542,0.7941,0.00883
2841,0.095805,0.7108,0.034344
2841.1,0.085094,0.5893,0.067089
2841.2,0.078905,0.5034,0.087009
2841.3,0.079257,0.4316,0.0872
2841.4,0.082906,0.3068,0.090133
2841.5,0.079972,0.3537,0.088243
2841.6,0.085909,0.4244,0.054948
2841.7,0.094092,0.4404,0.015788
2841.8,0.096688,0.4188,0.000001
2841.9,0.095861,0.4898,0.000001
2842,0.097936,0.5076,0.000001
2842.1,0.097308,0.5112,0.000001
2842.2,0.097868,0.5239,0.000001
2842.3,0.100418,0.5435,0.000001
2842.4,0.104456,0.5503,0.000001
2842.5,0.109327,0.5312,0.000001
2842.6,0.114923,0.5056,0.000001
2842.7,0.115099,0.4975,0.000001
2842.8,0.114429,0.4939,0.009965
2842.9,0.11464,0.484,0.023902
2843,0.116984,0.4423,0.033607
2843.1,0.114141,0.4264,0.049847
2843.2,0.11445,0.395,0.059355
2843.3,0.112943,0.383,0.068436
2843.4,0.111763,0.3765,0.075683
2843.5,0.112063,0.3792,0.07479
2843.6,0.112616,0.3762,0.068295
2843.7,0.113528,0.3831,0.057455
2843.8,0.111734,0.4188,0.049927
2843.9,0.105651,0.4929,0.055711
2844,0.104362,0.5081,0.059678
2844.1,0.105342,0.5004,0.064398
2844.2,0.105937,0.4894,0.065238
2844.3,0.107804,0.4774,0.061634
2844.4,0.110292,0.4654,0.056148
2844.5,0.114039,0.4517,0.048952
2844.6,0.118729,0.4638,0.041526
2844.7,0.119916,0.484,0.031441
2844.8,0.119055,0.4959,0.021974
2844.9,0.120521,0.4923,0.013133
2845,0.120137,0.4973,0.015609
2845.1,0.117907,0.49,0.02008
2845.2,0.116426,0.482,0.029235
2845.3,0.116804,0.4507,0.03609
2845.4,0.115001,0.4233,0.042719
2845.5,0.112519,0.3869,0.047788
2845.6,0.109243,0.3748,0.054067
2845.7,0.106046,0.383,0.058108
2845.8,0.104837,0.3877,0.061887
2845.9,0.102466,0.4113,0.068909
2846,0.099144,0.471,0.078273
2846.1,0.099993,0.481,0.078789
2846.2,0.106943,0.4577,0.064003
2846.3,0.112324,0.4449,0.053867
2846.4,0.115409,0.4575,0.045214
2846.5,0.116411,0.4832,0.044467
2846.6,0.11656,0.491,0.048639
2846.7,0.11637,0.4991,0.051036
2846.8,0.116212,0.5039,0.051519
2846.9,0.117375,0.492,0.048563
2847,0.118748,0.4751,0.045512
2847.1,0.120813,0.4452,0.039988
2847.2,0.124261,0.4258,0.03219
2847.3,0.124237,0.4187,0.030429
2847.4,0.123619,0.4127,0.03197
2847.5,0.122744,0.4174,0.033292
2847.6,0.121111,0.4251,0.032503
2847.7,0.120666,0.4275,0.03248
2847.8,0.11922,0.434,0.03721
2847.9,0.119173,0.4446,0.043141
2848,0.121131,0.4547,0.043587
2848.1,0.122021,0.4579,0.043466
2848.2,0.122163,0.4645,0.043391
2848.3,0.124007,0.4463,0.042231
2848.4,0.122543,0.4431,0.048491
2848.5,0.120537,0.4467,0.054452
2848.6,0.11928,0.46,0.057359
2848.7,0.117662,0.4759,0.057397
2848.8,0.116612,0.4957,0.056376
2848.9,0.119602,0.494,0.044591
2849,0.121072,0.4869,0.041482
2849.1,0.121294,0.486,0.038301
2849.2,0.118996,0.5055,0.040525
2849.3,0.115345,0.5313,0.047495
2849.4,0.111954,0.5474,0.054036
2849.5,0.109354,0.5639,0.05771
2849.6,0.105948,0.5834,0.059846
2849.7,0.107885,0.5734,0.059399
2849.8,0.111727,0.5556,0.0554
2849.9,0.112936,0.5474,0.054041
2850,0.113084,0.5326,0.052653
2850.1,0.111391,0.5239,0.056183
2850.2,0.109414,0.5115,0.061991
2850.3,0.108178,0.5072,0.066374
2850.4,0.1076,0.5071,0.068317
2850.5,0.105973,0.5169,0.071038
2850.6,0.106255,0.5146,0.074666
2850.7,0.108512,0.5113,0.071066
2850.8,0.109372,0.5145,0.068061
2850.9,0.109071,0.529,0.066913
2851,0.110939,0.5367,0.064801
2851.1,0.117826,0.4809,0.058416
2851.2,0.120244,0.4501,0.059848
2851.3,0.118034,0.45,0.070291
2851.4,0.11567,0.4522,0.077646
2851.5,0.112171,0.4742,0.082529
2851.6,0.10873,0.5058,0.083087
2851.7,0.108523,0.5126,0.075579
2851.8,0.110677,0.5046,0.065953
2851.9,0.112033,0.4999,0.057091
2852,0.11065,0.5058,0.059997
2852.1,0.109984,0.5054,0.066927
2852.2,0.110237,0.5011,0.070922
2852.3,0.111523,0.4958,0.071437
2852.4,0.112969,0.4963,0.06948
2852.5,0.113257,0.5071,0.071375
2852.6,0.11451,0.5225,0.07361
2852.7,0.115068,0.5337,0.080008
2852.8,0.11292,0.5745,0.092552
2852.9,0.107105,0.6144,0.108956
2853,0.107154,0.628,0.109859
2853.1,0.110186,0.6252,0.102762
2853.2,0.11401,0.6004,0.087904
2853.3,0.112476,0.6209,0.078482
2853.4,0.113912,0.6005,0.072051
2853.5,0.117421,0.5447,0.067852
2853.6,0.115745,0.5269,0.072538
2853.7,0.112613,0.5331,0.078689
2853.8,0.111592,0.4985,0.078237
2853.9,0.11064,0.4879,0.080859
2854,0.109429,0.4901,0.083817
2854.1,0.107363,0.5095,0.085633
2854.2,0.106504,0.5195,0.085604
2854.3,0.107663,0.5082,0.083906
2854.4,0.107614,0.5097,0.087045
2854.5,0.106277,0.5089,0.096623
2854.6,0.10578,0.5005,0.103774
2854.7,0.108322,0.483,0.101202
2854.8,0.111805,0.4865,0.089856
2854.9,0.111784,0.5115,0.084304
2855,0.114195,0.5133,0.067229
2855.1,0.112603,0.5223,0.067028
2855.2,0.110839,0.5293,0.070351
2855.3,0.110044,0.5315,0.07485
2855.4,0.108399,0.5359,0.084794
2855.5,0.108572,0.533,0.091221
2855.6,0.106206,0.5407,0.102036
2855.7,0.10628,0.5411,0.107612
2855.8,0.108938,0.534,0.105296
2855.9,0.114206,0.5173,0.098385
2856,0.116141,0.5137,0.093588
2856.1,0.117032,0.523,0.087653
2856.2,0.117076,0.5282,0.086534
2856.3,0.117908,0.5314,0.0837
2856.4,0.118446,0.542,0.082156
2856.5,0.119501,0.5393,0.084041
2856.6,0.119845,0.5366,0.090103
2856.7,0.118815,0.5454,0.092654
2856.8,0.118619,0.5467,0.092155
2856.9,0.118941,0.5477,0.091469
2857,0.119196,0.5454,0.08887
2857.1,0.118504,0.5533,0.090226
2857.2,0.119439,0.5478,0.088364
2857.3,0.119806,0.5537,0.087144
2857.4,0.119667,0.5561,0.085314
2857.5,0.117866,0.5627,0.087179
2857.6,0.115254,0.5738,0.089822
2857.7,0.11326,0.5793,0.090793
2857.8,0.111369,0.5792,0.09342
2857.9,0.109188,0.5718,0.096162
2858,0.105879,0.5665,0.098505
2858.1,0.104562,0.5606,0.100733
2858.2,0.101644,0.5759,0.105004
2858.3,0.100274,0.5256,0.10519
2858.4,0.100403,0.4874,0.107667
2858.5,0.101042,0.4833,0.105126
2858.6,0.100309,0.5233,0.106052
2858.7,0.100538,0.5,0.108959
2858.8,0.097009,0.4925,0.124012
2858.9,0.09687,0.4851,0.130427
2859,0.098925,0.4839,0.12743
2859.1,0.10387,0.4858,0.113266
2859.2,0.107805,0.4973,0.100393
2859.3,0.111283,0.499,0.086809
2859.4,0.116605,0.4741,0.072519
2859.5,0.118535,0.4706,0.067523
2859.6,0.118961,0.4796,0.071322
2859.7,0.118131,0.4838,0.080314
2859.8,0.11802,0.4945,0.088901
2859.9,0.117922,0.5044,0.102846
2860,0.122035,0.4948,0.098792
2860.1,0.124482,0.4962,0.099021
2860.2,0.126684,0.5072,0.098436
2860.3,0.129459,0.5112,0.095376
2860.4,0.127694,0.5318,0.099503
2860.5,0.124237,0.5625,0.106709
2860.6,0.12074,0.611,0.110762
2860.7,0.119437,0.6522,0.114077
2860.8,0.120024,0.7074,0.115974
2860.9,0.121187,0.7325,0.11704
2861,0.124196,0.7324,0.113317
2861.1,0.132499,0.7082,0.098918
2861.2,0.134957,0.7025,0.091562
2861.3,0.14069,0.6543,0.068543
2861.4,0.139704,0.6484,0.065208
2861.5,0.136776,0.665,0.067438
2861.6,0.132439,0.6891,0.075098
2861.7,0.128813,0.7076,0.078999
2861.8,0.129435,0.6907,0.079197
2861.9,0.130536,0.6588,0.083607
2862,0.135389,0.6324,0.078635
2862.1,0.142271,0.6014,0.071186
2862.2,0.148419,0.5664,0.061512
2862.3,0.154611,0.5484,0.059964
2862.4,0.156991,0.5029,0.069914
2862.5,0.156644,0.4639,0.09498
2862.6,0.151046,0.4465,0.118645
2862.7,0.147088,0.4439,0.131338
2862.8,0.144994,0.4621,0.132263
2862.9,0.148494,0.4912,0.121361
2863,0.142692,0.5529,0.109411
2863.1,0.1327,0.648,0.107719
2863.2,0.122883,0.7419,0.108821
2863.3,0.119636,0.8002,0.11308
2863.4,0.120556,0.9156,0.112435
2863.5,0.122972,0.9187,0.107884
2863.6,0.129898,0.923,0.099513
2863.7,0.142827,0.8701,0.097286
2863.8,0.155796,0.7387,0.090898
2863.9,0.161451,0.6762,0.088163
2864,0.160911,0.6122,0.086188
2864.1,0.156576,0.5525,0.083622
2864.2,0.150904,0.4964,0.083907
2864.3,0.144369,0.4849,0.090558
2864.4,0.137486,0.4742,0.103534
2864.5,0.135919,0.4813,0.112037
2864.6,0.136847,0.4763,0.114396
2864.7,0.137773,0.4804,0.119236
2864.8,0.137844,0.4823,0.124619
2864.9,0.137392,0.4209,0.125327
2865,0.141567,0.3733,0.116249
2865.1,0.142318,0.3712,0.108265
2865.2,0.142915,0.3761,0.101876
2865.3,0.147823,0.3894,0.091945
